person,performance,camera_id,clip_index,source_path,clip_path,start_frame,end_frame_exclusive,clip_len,source_fps,output_fps,source_frame_count,width,height,padded_frames,selection_score,score_source,selection_reason
wangxing,YingWenZiMu,124071016307,26,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0026.mp4,250,339,89,24.0,24.0,960,576,1024,0,0.05035821348428726,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,27,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0027.mp4,260,349,89,24.0,24.0,960,576,1024,0,0.05071905627846718,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,28,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0028.mp4,270,359,89,24.0,24.0,960,576,1024,0,0.04991603642702103,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,29,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0029.mp4,280,369,89,24.0,24.0,960,576,1024,0,0.049389127641916275,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,30,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0030.mp4,290,379,89,24.0,24.0,960,576,1024,0,0.05109106004238129,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,31,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0031.mp4,300,389,89,24.0,24.0,960,576,1024,0,0.05195536091923714,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,32,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0032.mp4,310,399,89,24.0,24.0,960,576,1024,0,0.051365867257118225,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,33,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0033.mp4,320,409,89,24.0,24.0,960,576,1024,0,0.054203376173973083,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,34,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0034.mp4,330,419,89,24.0,24.0,960,576,1024,0,0.05484067648649216,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,35,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0035.mp4,340,429,89,24.0,24.0,960,576,1024,0,0.0535525418817997,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,36,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0036.mp4,350,439,89,24.0,24.0,960,576,1024,0,0.05745503678917885,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,37,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0037.mp4,360,449,89,24.0,24.0,960,576,1024,0,0.06032223626971245,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,38,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0038.mp4,370,459,89,24.0,24.0,960,576,1024,0,0.05924876779317856,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,39,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0039.mp4,380,469,89,24.0,24.0,960,576,1024,0,0.05359213054180145,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,40,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0040.mp4,390,479,89,24.0,24.0,960,576,1024,0,0.06016908958554268,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,41,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0041.mp4,400,489,89,24.0,24.0,960,576,1024,0,0.06039540097117424,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,42,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0042.mp4,410,499,89,24.0,24.0,960,576,1024,0,0.054270949214696884,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,43,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0043.mp4,420,509,89,24.0,24.0,960,576,1024,0,0.0619814433157444,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,44,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0044.mp4,430,519,89,24.0,24.0,960,576,1024,0,0.06821548938751221,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,45,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0045.mp4,440,529,89,24.0,24.0,960,576,1024,0,0.05866948515176773,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,46,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0046.mp4,450,539,89,24.0,24.0,960,576,1024,0,0.056265540421009064,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,47,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0047.mp4,460,549,89,24.0,24.0,960,576,1024,0,0.062294211238622665,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,48,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0048.mp4,470,559,89,24.0,24.0,960,576,1024,0,0.06691811978816986,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,49,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0049.mp4,480,569,89,24.0,24.0,960,576,1024,0,0.05939377471804619,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,50,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0050.mp4,490,579,89,24.0,24.0,960,576,1024,0,0.060255393385887146,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,51,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0051.mp4,500,589,89,24.0,24.0,960,576,1024,0,0.06462239474058151,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,52,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0052.mp4,510,599,89,24.0,24.0,960,576,1024,0,0.05544332414865494,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,53,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0053.mp4,520,609,89,24.0,24.0,960,576,1024,0,0.052815571427345276,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,54,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0054.mp4,530,619,89,24.0,24.0,960,576,1024,0,0.0575142540037632,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,55,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0055.mp4,540,629,89,24.0,24.0,960,576,1024,0,0.05735485255718231,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,56,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0056.mp4,550,639,89,24.0,24.0,960,576,1024,0,0.0558493435382843,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,57,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0057.mp4,560,649,89,24.0,24.0,960,576,1024,0,0.05453554913401604,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,58,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0058.mp4,570,659,89,24.0,24.0,960,576,1024,0,0.054500237107276917,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,59,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0059.mp4,580,669,89,24.0,24.0,960,576,1024,0,0.05588068440556526,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,60,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0060.mp4,590,679,89,24.0,24.0,960,576,1024,0,0.05449221655726433,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,61,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0061.mp4,600,689,89,24.0,24.0,960,576,1024,0,0.05442814901471138,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,62,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0062.mp4,610,699,89,24.0,24.0,960,576,1024,0,0.053213655948638916,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,63,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0063.mp4,620,709,89,24.0,24.0,960,576,1024,0,0.050444066524505615,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,64,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0064.mp4,630,719,89,24.0,24.0,960,576,1024,0,0.050534751266241074,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,65,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0065.mp4,640,729,89,24.0,24.0,960,576,1024,0,0.0482056550681591,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,66,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0066.mp4,650,739,89,24.0,24.0,960,576,1024,0,0.0554131381213665,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,67,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0067.mp4,660,749,89,24.0,24.0,960,576,1024,0,0.055787183344364166,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,68,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0068.mp4,670,759,89,24.0,24.0,960,576,1024,0,0.052605461329221725,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,69,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0069.mp4,680,769,89,24.0,24.0,960,576,1024,0,0.057023122906684875,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,70,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0070.mp4,690,779,89,24.0,24.0,960,576,1024,0,0.05740021541714668,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,71,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0071.mp4,700,789,89,24.0,24.0,960,576,1024,0,0.05466814339160919,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,72,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0072.mp4,710,799,89,24.0,24.0,960,576,1024,0,0.06131308898329735,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,73,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0073.mp4,720,809,89,24.0,24.0,960,576,1024,0,0.0640106275677681,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,74,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0074.mp4,730,819,89,24.0,24.0,960,576,1024,0,0.059312816709280014,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,75,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0075.mp4,740,829,89,24.0,24.0,960,576,1024,0,0.05446073040366173,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,76,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0076.mp4,750,839,89,24.0,24.0,960,576,1024,0,0.05521690100431442,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,77,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0077.mp4,760,849,89,24.0,24.0,960,576,1024,0,0.05297928303480148,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,78,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0078.mp4,770,859,89,24.0,24.0,960,576,1024,0,0.05338485538959503,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,79,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0079.mp4,780,869,89,24.0,24.0,960,576,1024,0,0.05451691150665283,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,80,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0080.mp4,790,879,89,24.0,24.0,960,576,1024,0,0.05363393574953079,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,81,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0081.mp4,800,889,89,24.0,24.0,960,576,1024,0,0.050328366458415985,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,82,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0082.mp4,810,899,89,24.0,24.0,960,576,1024,0,0.04984702542424202,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,83,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0083.mp4,820,909,89,24.0,24.0,960,576,1024,0,0.049301356077194214,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,84,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0084.mp4,830,919,89,24.0,24.0,960,576,1024,0,0.046133384108543396,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,85,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0085.mp4,840,929,89,24.0,24.0,960,576,1024,0,0.046290889382362366,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,86,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0086.mp4,850,939,89,24.0,24.0,960,576,1024,0,0.04581236466765404,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,87,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0087.mp4,860,949,89,24.0,24.0,960,576,1024,0,0.03960298374295235,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,88,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0088.mp4,870,959,89,24.0,24.0,960,576,1024,0,0.0382780097424984,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,89,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0089.mp4,871,960,89,24.0,24.0,960,576,1024,0,0.03811810165643692,audio_rms,active_segment_0_960_tail
wangxing,YuanYin,124071016307,1,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0001.mp4,0,89,89,24.0,24.0,336,576,1024,0,0.04926005005836487,audio_rms,active_segment_0_336
wangxing,YuanYin,124071016307,2,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0002.mp4,10,99,89,24.0,24.0,336,576,1024,0,0.05302727222442627,audio_rms,active_segment_0_336
wangxing,YuanYin,124071016307,3,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0003.mp4,20,109,89,24.0,24.0,336,576,1024,0,0.053638115525245667,audio_rms,active_segment_0_336
wangxing,YuanYin,124071016307,4,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0004.mp4,30,119,89,24.0,24.0,336,576,1024,0,0.0633588507771492,audio_rms,active_segment_0_336
wangxing,YuanYin,124071016307,5,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0005.mp4,40,129,89,24.0,24.0,336,576,1024,0,0.07772648334503174,audio_rms,active_segment_0_336
wangxing,YuanYin,124071016307,6,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0006.mp4,50,139,89,24.0,24.0,336,576,1024,0,0.07899942994117737,audio_rms,active_segment_0_336
wangxing,YuanYin,124071016307,7,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0007.mp4,60,149,89,24.0,24.0,336,576,1024,0,0.08371720463037491,audio_rms,active_segment_0_336
wangxing,YuanYin,124071016307,8,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0008.mp4,70,159,89,24.0,24.0,336,576,1024,0,0.09831462055444717,audio_rms,active_segment_0_336
wangxing,YuanYin,124071016307,9,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0009.mp4,80,169,89,24.0,24.0,336,576,1024,0,0.09518422186374664,audio_rms,active_segment_0_336
wangxing,YuanYin,124071016307,10,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0010.mp4,90,179,89,24.0,24.0,336,576,1024,0,0.08473749458789825,audio_rms,active_segment_0_336
wangxing,YuanYin,124071016307,11,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0011.mp4,100,189,89,24.0,24.0,336,576,1024,0,0.08628472685813904,audio_rms,active_segment_0_336
wangxing,YuanYin,124071016307,12,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0012.mp4,110,199,89,24.0,24.0,336,576,1024,0,0.09273161739110947,audio_rms,active_segment_0_336
wangxing,YuanYin,124071016307,13,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0013.mp4,120,209,89,24.0,24.0,336,576,1024,0,0.08212029188871384,audio_rms,active_segment_0_336
wangxing,YuanYin,124071016307,14,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0014.mp4,130,219,89,24.0,24.0,336,576,1024,0,0.07371636480093002,audio_rms,active_segment_0_336
wangxing,YuanYin,124071016307,15,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0015.mp4,140,229,89,24.0,24.0,336,576,1024,0,0.08229601383209229,audio_rms,active_segment_0_336
wangxing,YuanYin,124071016307,16,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0016.mp4,150,239,89,24.0,24.0,336,576,1024,0,0.07822979986667633,audio_rms,active_segment_0_336
wangxing,YuanYin,124071016307,17,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0017.mp4,160,249,89,24.0,24.0,336,576,1024,0,0.06789904087781906,audio_rms,active_segment_0_336
wangxing,YuanYin,124071016307,18,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0018.mp4,170,259,89,24.0,24.0,336,576,1024,0,0.07158190757036209,audio_rms,active_segment_0_336
wangxing,YuanYin,124071016307,19,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0019.mp4,180,269,89,24.0,24.0,336,576,1024,0,0.07343428581953049,audio_rms,active_segment_0_336
wangxing,YuanYin,124071016307,20,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0020.mp4,190,279,89,24.0,24.0,336,576,1024,0,0.07599003612995148,audio_rms,active_segment_0_336
wangxing,YuanYin,124071016307,21,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0021.mp4,200,289,89,24.0,24.0,336,576,1024,0,0.07657886296510696,audio_rms,active_segment_0_336
wangxing,YuanYin,124071016307,22,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0022.mp4,210,299,89,24.0,24.0,336,576,1024,0,0.0779898390173912,audio_rms,active_segment_0_336
wangxing,YuanYin,124071016307,23,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0023.mp4,220,309,89,24.0,24.0,336,576,1024,0,0.07361097633838654,audio_rms,active_segment_0_336
wangxing,YuanYin,124071016307,24,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0024.mp4,230,319,89,24.0,24.0,336,576,1024,0,0.06448905169963837,audio_rms,active_segment_0_336
wangxing,YuanYin,124071016307,25,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0025.mp4,240,329,89,24.0,24.0,336,576,1024,0,0.06291159987449646,audio_rms,active_segment_0_336
wangxing,YuanYin,124071016307,26,data/video/canon/YuanYin/124071016307.mp4,data/video/YuanYin/124071016307_clip0026.mp4,247,336,89,24.0,24.0,336,576,1024,0,0.05962581932544708,audio_rms,active_segment_0_336_tail
